id,title,artist,chart_date,chords
177,I've Got Love On My Mind,Natalie Cole,1977-02-05,N|N|N|E:sus4|E:maj|E:maj|Ab:sus4|Ab:maj|Ab:sus2|Ab:maj|Ab:1/1|Gb:1/1|F:1/1|Eb:1/1|Db:maj|F:min7|Gb:maj|Gb:maj/2|Db:maj|F:min7|Gb:maj|Gb:maj/2|Db:maj|F:min7|Gb:maj|Gb:maj/2|A:7|Ab:7|A:7|Ab:7|A:7|Ab:7|A:maj|Ab:1/1|Gb:1/1|F:1/1|Eb:1/1|Db:maj|F:min7|Gb:maj|Gb:maj/2|Db:maj|F:min7|Gb:maj|Gb:maj/2|Db:maj|F:min7|Gb:maj|Gb:maj/2|A:7|Ab:7|A:7|Ab:7|A:7|Ab:7|A:maj|Ab:1/1|Gb:1/1|F:1/1|Eb:1/1|Db:maj|F:min7|Gb:maj|Gb:maj/2|Db:maj|F:min7|Gb:maj|Gb:maj/2|Db:maj|F:min7|Gb:maj|Gb:maj/2|A:7|Ab:7|A:7|Ab:7|A:7|Ab:7|A:maj|Ab:1/1|Gb:1/1|F:1/1|Eb:1/1|E:sus4|E:maj|E:maj|F#:sus4|F#:maj|F#:maj|Bb:sus4|Bb:maj|Bb:sus4|Bb:maj|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Eb:maj|G:min7|Ab:maj|Ab:maj/2|Ab:maj/2|N
179,You Can't Judge A Book By The Cover,Bo Diddley,1962-09-01,N|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Db:maj|Db:maj|Ab:maj|Ab:maj|Eb:maj|Db:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Db:maj|Db:maj|Ab:maj|Ab:maj|Eb:maj|Db:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Db:maj|Db:maj|Ab:maj|Ab:maj|D:maj|Db:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|Ab:maj|N
180,Beautiful,Gordon Lightfoot,1972-07-01,N|B:maj7|B:maj7|G:maj9|G:maj9|B:maj7|B:maj7|G:maj9|G:maj9|G:maj9|B:maj7|B:maj7|B:min7|B:min7|E:maj7|E:maj7|E:min7|E:min7|B:maj7|B:maj7|B:min7|B:min7|E:maj7|E:maj7|E:min7|E:min7|E:min7|B:maj7|B:maj7|G:maj9|G:maj9|G:maj9|B:maj7|B:maj7|B:min7|B:min7|E:maj7|E:maj7|E:min7|E:min7|B:maj7|B:maj7|B:min7|B:min7|E:maj7|E:maj7|E:min7|E:min7|E:min7|B:maj7|B:maj7|G:maj9|G:maj9|G:maj9|B:maj7|B:maj7|B:min7|B:min7|E:maj7|E:maj7|E:min7|E:min7|B:maj7|B:maj7|B:min7|B:min7|E:maj7|E:maj7|E:min7|E:min7|E:min7|B:maj7|B:maj7|B:min7|B:min7|B:min7|E:maj7|E:maj7|B:maj7|B:maj7|E:maj/5|E:maj/5|F#:sus4(b7)|F#:sus4(b7)|F#:sus4(b7)|F#:sus4(b7)|F#:sus4(b7)|B:maj7|B:maj7|G:maj9|G:maj9|B:maj7|B:maj7|G:maj9|G:maj9|B:maj7|B:maj7|N|N|N
181,Always Something There To Remind Me,Naked Eyes,1983-03-19,N|D:maj|D:maj/b7|D:maj/6|D:maj/5|D:maj|D:maj/b7|D:maj/6|D:maj/5|D:maj/5|D:1/1|C#:1/1|C:1/1|B:1/1|Bb:1/1|D:1/1|C#:1/1|C:1/1|B:1/1|B:1/1|G:maj/5|D:maj|E:min|D:maj|G:maj/5|D:maj|D:maj|D:maj|G:maj/5|D:maj|D:maj|D:1/1|C#:1/1|C:1/1|B:1/1|Bb:1/1|D:1/1|C#:1/1|C:1/1|B:1/1|B:1/1|G:maj/5|D:maj|E:min|D:maj|G:maj/5|D:maj|D:maj|D:maj|G:maj/5|D:maj|D:maj|F#:min|B:min|B:min|G:maj|A:maj|D:maj|D:maj|D:maj|G:maj/5|D:maj|D:maj|F#:min|B:min|B:min|G:maj|A:maj|D:maj|D:maj/b7|D:maj/6|D:maj/5|D:maj|D:maj/b7|D:maj/6|D:maj/5|D:maj/5|D:1/1|C#:1/1|C:1/1|B:1/1|Bb:1/1|D:1/1|C#:1/1|C:1/1|B:1/1|B:1/1|G:maj/5|D:maj|E:min|D:maj|G:maj/5|D:maj|D:maj|D:maj|G:maj/5|D:maj|D:maj|F#:min|B:min|B:min|G:maj|A:maj|D:maj|D:maj|D:maj|G:maj/5|D:maj|D:maj|D:maj|G:maj/5|D:maj|D:maj|D:maj|G:maj/5|D:maj|D:maj|D:maj|G:maj/5|D:maj|D:maj|D:maj|G:maj/5|D:maj|D:maj|D:maj|G:maj/5|D:maj|D:maj|D:maj|G:maj/5|D:maj|D:maj|D:maj|G:maj/5|D:maj|D:maj|D:maj|G:maj/5|D:maj|D:maj|D:maj|N
182,Annie's Song,John Denver,1974-09-21,N|D:maj|D:sus4|D:maj|D:sus4|D:maj|D:sus4|D:maj|D:sus4|D:sus4|G:maj|A:maj|B:min|G:maj|D:maj|F#:min/5|B:min|A:maj|G:maj|F#:min|E:min|G:maj|A:maj|A:maj|A:maj|A:maj|G:maj|A:maj|B:min|G:maj|D:maj|F#:min/5|B:min|A:maj|G:maj|F#:min|E:min|A:maj|D:maj|D:sus4|D:maj|D:sus4|G:maj|A:maj|B:min|G:maj|D:maj|F#:min/5|B:min|A:maj|G:maj|F#:min|E:min|G:maj|A:maj|A:maj|A:maj|A:maj|G:maj|A:maj|B:min|G:maj|D:maj|F#:min/5|B:min|A:maj|G:maj|F#:min|E:min|A:maj|D:maj|D:sus4|D:maj|D:sus4|D:sus4|G:maj|A:maj|B:min|G:maj|D:maj|F#:min/5|B:min|A:maj|G:maj|F#:min|E:min|G:maj|A:maj|A:maj|A:maj|A:maj|G:maj|A:maj|B:min|G:maj|D:maj|F#:min/5|B:min|A:maj|G:maj|F#:min|E:min|A:maj|D:maj|D:sus4|D:maj|D:sus4|G:maj|A:maj|B:min|G:maj|D:maj|F#:min/5|B:min|A:maj|G:maj|F#:min|E:min|G:maj|A:maj|A:maj|A:maj|A:maj|G:maj|A:maj|B:min|B:min|D:maj|F#:min/5|B:min|A:maj|G:maj|F#:min|E:min|A:maj|D:maj|D:sus4|D:maj|D:sus4|D:maj|D:sus4|D:maj|D:sus4|D:sus4|D:maj|D:maj|N|N|N
183,Chiquitita,Abba,1979-12-15,N|X|X|X|X|X|A:maj|D:maj|A:maj|D:maj|D:maj|A:maj|D:maj|A:maj|A:maj|E:maj|E:maj|D:maj/3|E:maj|E:7/3|A:maj|D:maj|A:maj|D:maj|A:maj|D:maj|A:maj|C#:min|C#:min(9)|C#:min|C#:min(9)|E:maj|D:maj|E:maj|A:maj|D:maj|A:maj|A:maj|D:maj|A:maj|A:maj|E:maj|E:maj|E:maj|D:maj|E:maj|A:maj|A:maj|A:maj|D:maj|A:maj|C#:min|C#:min(9)|C#:min|C#:min(9)|E:maj|D:maj|E:maj|A:maj|D:maj|A:maj|D:maj|D:maj|A:maj|A:maj|E:maj|D:maj|E:maj|A:maj|A:maj|D:maj|D:maj|A:maj|A:maj6|A:maj7|A:maj6|E:maj|D:maj|E:maj|A:maj|A:maj|E:maj|D:maj|E:maj|A:maj|D:maj|A:maj|A:maj|D:maj|A:maj|A:maj|E:maj|E:maj|E:maj|D:maj|E:maj|A:maj|D:maj|A:maj|A:maj|D:maj|A:maj|C#:min|C#:min(9)|C#:min|C#:min(9)|E:maj|D:maj|E:maj|A:maj|D:maj|A:maj|D:maj|D:maj|A:maj|A:maj6|A:maj7|A:maj6|E:maj|D:maj|E:maj|A:maj|A:maj|D:maj|D:maj|A:maj|A:maj6|A:maj7|A:maj6|E:maj|D:maj|E:maj|A:maj|A:maj|E:maj|D:maj|E:maj|A:maj|D:maj|A:maj|E:maj|D:maj|E:maj|A:maj|N|N|D:maj|D:maj|A:maj|A:maj|D:maj|D:maj|A:maj|A:maj|D:maj|D:maj|A:maj|A:maj|D:maj|D:maj|A:maj|A:maj|A:maj|N
184,Always On My Mind,Pet Shop Boys,1988-04-30,N|N|N|G:maj|D:maj|E:min|D:maj6|C:maj|D:maj|G:maj|D:maj|E:min|D:maj6|C:maj|D:maj|G:maj|D:maj|E:min|D:maj6|C:maj|D:maj|C:maj|D:maj|C:maj|D:maj|D:maj|G:maj|D:maj|E:min|D:maj6|C:maj|D:maj|G:maj|D:maj|E:min|D:maj6|A:maj|C:maj|G:maj|C:maj|G:maj/3|A:min|G:maj|D:maj|G:maj|C:maj|D:maj|Bb:maj|C:maj|G:maj|D:maj|E:min|D:maj6|C:maj|D:maj|G:maj|D:maj|E:min|D:maj6|A:maj|C:maj|G:maj|C:maj|G:maj/3|A:min|G:maj|D:maj|G:maj|C:maj|D:maj|Bb:maj|C:maj|G:maj|D:maj/3|E:min|D:maj|C:maj|G:maj/3|A:min|D:maj|G:maj|D:maj/3|E:min|D:maj|C:maj|G:maj/3|A:min|D:maj|D:maj|G:maj|D:maj|E:min|D:maj6|C:maj|D:maj|G:maj|D:maj|E:min|D:maj6|C:maj|D:maj|D:maj|C:maj|G:maj|C:maj|G:maj/3|A:min|G:maj|D:maj|G:maj|C:maj|D:maj|Bb:maj|C:maj|G:maj|D:maj/3|E:min|D:maj|C:maj|G:maj/3|A:min|D:maj|G:maj|D:maj/3|E:min|D:maj|C:maj|G:maj/3|A:min|D:maj|D:maj|G:maj|C:maj|D:maj|G:maj|D:maj|G:maj|C:maj|D:maj|G:maj|D:maj|G:maj|C:maj|D:maj|Bb:maj|C:maj|C:maj|G:maj|D:maj|E:min|D:maj6|C:maj|D:maj|D:maj|G:maj|D:maj|E:min|D:maj6|C:maj|D:maj|G:maj|D:maj|E:min|D:maj6|C:maj|D:maj|G:maj|D:maj|E:min|D:maj6|C:maj|D:maj|G:maj|D:maj|E:min|D:maj6|C:maj|D:maj|D:maj|G:maj|D:maj|E:min|D:maj6|C:maj|D:maj|G:maj|D:maj|E:min|D:maj6|C:maj|D:maj|D:maj|N
185,Just A Dream,Jimmy Clanton,1958-10-27,N|N|N|G:maj|G:7|D:7|D:7|D:7|D:7|G:maj|C:maj|G:maj|G:maj|G:7|D:7|D:7|D:7|D:7|G:maj|C:maj|G:maj|G:7|G:maj6|G:maj|C:maj|C:min|G:maj|G:7|C:maj|C:min|A:7|D:7|D:7|G:maj|G:7|D:7|D:7|D:7|D:7|G:maj|C:maj|G:maj|G:7|G:maj6|G:maj|C:maj|C:min|G:maj|G:7|C:maj|C:min|A:7|D:7|D:7|G:maj|G:7|D:7|D:7|D:7|D:7|G:maj|D:7|G:maj|D:7|G:maj|G:maj|N|N|N
187,Help Is On Its Way,Little River Band,1977-11-05,N|B:maj|B:maj|E:maj/5|B:maj|E:maj/5|B:maj|F#:maj|F#:maj|E:maj/5|B:maj|E:maj/5|B:maj|F#:maj|F#:maj|F#:maj|E:maj/5|B:maj|E:maj/5|B:maj|F#:maj|F#:maj|E:maj/5|B:maj|E:maj/5|B:maj|F#:maj|F#:maj|F:maj/5|C:maj|F:maj/5|C:maj|F:maj/5|C:maj|G:maj|F:maj/5|C:maj|F:maj/5|C:maj|F:maj/5|C:maj|G:maj|E:maj/5|B:maj|E:maj/5|B:maj|F#:maj|F#:maj|E:maj/5|B:maj|E:maj/5|B:maj|F#:maj|F#:maj|F:maj/5|C:maj|F:maj/5|C:maj|F:maj/5|C:maj|G:maj|F:maj/5|C:maj|F:maj/5|C:maj|F:maj/5|C:maj|G:maj|G:maj|F#:min|C#:min/3|A:maj/5|B:min|B:min|F#:min|C#:min/3|A:maj/5|B:min|F#:min|C#:min/3|A:maj/5|B:min|A:maj|B:min|B:min|C:maj/5|G:maj|C:maj/5|G:maj|C:maj/5|G:maj|G:maj/5|D:maj|C:maj/5|G:maj|C:maj/5|G:maj|C:maj/5|G:maj|G:maj/5|D:maj|D:maj|E:maj/5|B:maj|E:maj/5|B:maj|F#:maj|F#:maj|E:maj/5|B:maj|E:maj/5|B:maj|F#:maj|F#:maj|F:maj/5|C:maj|F:maj/5|C:maj|F:maj/5|C:maj|G:maj|F:maj/5|C:maj|F:maj/5|C:maj|F:maj/5|C:maj|G:maj|F:maj/5|C:maj|F:maj/5|C:maj|F:maj/5|C:maj|G:maj|F:maj/5|C:maj|F:maj/5|C:maj|F:maj/5|C:maj|G:maj|G:maj|E:maj/5|B:maj|E:maj/5|B:maj|F#:maj|F#:maj|E:maj/5|B:maj|E:maj/5|B:maj|F#:maj|F#:maj|E:maj/5|B:maj|E:maj/5|B:maj|F#:maj|F#:maj|E:maj/5|B:maj|E:maj/5|B:maj|F#:maj|F#:maj|F#:maj|E:maj/5|B:maj|E:maj/5|B:maj|E:maj/5|B:maj|E:maj/5|B:maj|B:maj|N
188,I Want You To Want Me,Cheap Trick,1979-07-28,N|N|X|X|X|X|X|X|X|X|X|A:maj|A:maj|A:maj|A:maj|G:maj|D:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj/7|F#:min|F#:min|F#:min|F#:min7/b7|D:maj|D:maj|D:maj|D:maj/7|A:maj|A:maj|A:maj|A:maj/7|F#:min|F#:min|F#:min|F#:min7/b7|D:maj|D:maj|D:maj|D:maj/7|A:maj|A:maj|A:maj|A:maj/7|F#:min|B:7|G:maj|A:maj|A:maj/7|F#:min|B:maj|G:maj|G:maj|F#:min|F#:min|A:maj|A:maj|E:maj|E:maj|F#:min|F#:min|D:maj|D:maj|A:maj|A:maj|E:maj|E:maj|F#:min|F#:min|D:maj|D:maj|A:maj|A:maj|A:maj|A:maj/7|F#:min|F#:min|F#:min|F#:min7/b7|D:maj|D:maj|D:maj|D:maj/7|A:maj|A:maj|A:maj|A:maj/7|F#:min|B:7|G:maj|A:maj|A:maj/7|F#:min|B:maj|G:maj|G:maj|F#:min|F#:min|A:maj|A:maj|E:maj|E:maj|F#:min|F#:min|D:maj|D:maj|A:maj|A:maj|E:maj|E:maj|F#:min|F#:min|D:maj|D:maj|A:maj|A:maj|E:maj|E:maj|F#:min|F#:min|D:maj|D:maj|A:maj|A:maj|E:maj|E:maj|F#:min|F#:min|D:maj|D:maj|A:maj|A:maj|E:maj|E:maj|F#:min|F#:min|D:maj|D:maj|A:maj|A:maj|A:maj|A:maj/7|F#:min|F#:min|F#:min|F#:min7/b7|D:maj|D:maj|D:maj|D:maj/7|A:maj|A:maj|A:maj|A:maj/7|A:maj|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|A:maj|A:maj|A:maj|A:maj|G:maj|D:maj|A:maj|A:maj|A:maj|N|N|N
190,Never Can Say Goodbye,Gloria Gaynor,1975-02-08,N|F:maj7|F:maj7|D:min7|G:sus4(b7)|C:maj|C:maj|F:maj7|F:maj7|G:sus4(b7)|G:sus4(b7)|F:maj7|F:maj7|G:sus4(b7)|G:7|C:maj7|C:maj7|C:min7|C:min7|C:maj7|C:maj7|C:min7|C:min7|C:maj7|C:maj7|C:min7|C:7|F:maj7|F:maj7|D:min7|G:sus4(b7)|C:maj|C:maj|C:min7|C:min7|D:maj/b7|Db:maj7/7|C:maj|C:maj|F:maj7|F:maj7|G:sus4(b7)|G:sus4(b7)|F:maj7|F:maj7|G:sus4(b7)|G:7|C:maj7|C:maj7|C:min7|C:min7|C:maj7|C:maj7|C:min7|C:min7|C:maj7|C:maj7|C:min7|C:7|F:maj7|F:maj7|D:min7|G:sus4(b7)|C:maj|C:maj|C:min7|C:min7|D:maj/b7|Db:maj7/7|C:maj|C:maj|C:maj|C:maj|C:min7|C:min7|D:maj/b7|Db:maj7/7|C:maj|C:maj|C:maj|F:maj7|F:maj7|D:min7|G:sus4(b7)|C:maj|C:maj|C:min7|C:min7|D:maj/b7|Db:maj7/7|C:maj|C:maj|C:maj|C:maj|C:min7|C:min7|C:min7|N
191,People Got To Be Free,The Rascals,1968-07-20,N|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|C:maj|F:maj|C:maj|F:maj|C:maj|C:maj|F:maj|C:maj|D:min|A:min|Bb:maj|F:maj|N|N|F:maj|C:maj|D:min|A:min|Bb:maj|F:maj|N|N|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|C:maj|F:maj|C:maj|F:maj|C:maj|C:maj|F:maj|C:maj|D:min|A:min|Bb:maj|F:maj|N|N|F:maj|C:maj|D:min|A:min|Bb:maj|F:maj|N|N|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|C:maj|F:maj|C:maj|F:maj|C:maj|F:maj|Ab:maj|Db:maj|C:maj|C:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|F:maj|Bb:maj|F:maj|C:maj|C:maj|F:maj|C:maj|F:maj|C:maj|C:maj|F:maj|C:maj|F:maj|C:maj|F:maj|C:maj|F:maj|C:maj|F:maj|C:maj|F:maj|C:maj|F:maj|C:maj|C:maj|N
192,Unforgettable,Dinah Washington,1959-11-02,"N|C:maj|A:min|D:min7|G:7|C:maj|A:7|D:min7|G:9|C:maj7|B:aug|C:maj|Eb:dim|Eb:dim|F:maj7|F:maj7|D:7|D:sus4(b7)/2|D:hdim7/b3|D:7/3|Bb:maj|Bb:min|F:maj|C:min6|D:7|G:9|G:9|F#:7|G:7|G:7|C:maj7|B:aug|C:maj|Eb:dim|Eb:dim|F:maj7|F:maj7|D:7|D:sus4(b7)/2|D:hdim7/b3|D:7/3|Bb:maj|Bb:min|F:maj|C:min6|D:7|G:9|C:sus4(b7,9)|C:7|F:maj7|D:9|G:7|C:7|F:maj|F:maj|F:maj|N|N|N"
193,Shadow Dancing,Andy Gibb,1978-09-30,N|F:maj|Eb:maj|D:maj(9)|Eb:maj|D:maj|C:min7|C:min7|Bb:maj/3|Eb:maj|F:maj|F:maj|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|F:maj|Eb:maj7|D:7|Eb:maj7|F:maj|G:min7|G:min7|C:min7|F:7|Bb:maj7|G:min7|C:min7|D:7|G:min|C:min7|F:7|Bb:maj7|G:min7|C:min7|D:7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|F:maj|Eb:maj|D:maj(9)|Eb:maj|D:maj|C:min7|C:min7|Bb:maj/3|Eb:maj|F:maj|F:maj|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|F:maj|Eb:maj7|D:7|Eb:maj7|F:maj|G:min7|G:min7|C:min7|F:7|Bb:maj7|G:min7|C:min7|D:7|G:min|C:min7|F:7|Bb:maj7|G:min7|C:min7|D:7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|C:min7|F:7|Bb:maj7|G:min7|C:min7|D:7|G:min|C:min7|F:7|Bb:maj7|G:min7|C:min7|D:7|D:7|G:1/1|G:1/1|G:1/1|G:1/1|G:1/1|G:1/1|G:1/1|G:1/1|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|G:min7|N
194,Willie And The Hand Jive,Eric Clapton,1974-12-21,N|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|D:maj|D:maj|C:5|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|D:maj|D:maj|C:5|A:maj|A:maj|D:maj|A:maj|E:7|E:7|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|D:maj|D:maj|C:5|A:maj|A:maj|D:maj|A:maj|E:7|E:7|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|D:maj|D:maj|C:5|A:maj|A:maj|D:maj|A:maj|E:7|E:7|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|A:maj|N|N|N
195,School's Out,Alice Cooper,1972-07-29,N|N|N|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|B:maj|B:maj|C#:maj|D:maj|D:maj|F#:min|F#:min7|B:maj/5|F#:min|F#:min7|B:maj/5|F#:min|F#:min7|B:maj/5|F#:min|F#:min7|B:maj/5|F#:min|F#:min7|B:maj/5|F#:min|F#:min7|B:maj/5|G#:maj|G#:maj|E:maj|E:maj|B:maj|B:maj|B:maj|B:maj|C#:maj|C#:maj|C#:maj|C#:maj|C#:maj|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|F#:min|F#:min7|B:maj/5|F#:min|F#:min|F#:min|F#:min7|B:maj/5|F#:min|F#:min|F#:min|F#:min7|B:maj/5|F#:min|F#:min|F#:min|F#:min|E:maj|B:maj|B:maj|B:maj|B:maj|B:maj|B:maj|C#:maj|C#:maj|C#:maj|C#:maj|B:maj|B:maj|B:maj|B:maj|C#:maj|C#:maj|C#:maj|C#:maj|C#:maj|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|F:min|Bb:min/5|F:min|F:min|Bb:min/5|F:min|F:min|Bb:min/5|F:min|F:min|Bb:min/5|F:min|F:min|Bb:min/5|F:min|F:min|Bb:min/5|F:min|F:min|Bb:min/5|F:min|F:min|Bb:min/5|F:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|G#:maj/5|D#:min|D#:min|F#:min|F#:min7|B:maj/5|F#:min|F#:min|F#:min|F#:min7|B:maj/5|F#:min|F#:min|F#:min|F#:min7|B:maj/5|F#:min|F#:min|F#:min|E:maj|B:maj|B:maj|N|N|A:maj|F#:maj|N|N|N|N|N
